220	0.991	-0.339	0.054	0.369	1.128	0.671	-0.596	0.9	-0.751	-1.041	0.655	0.292	0.598	0.149	0.002	0.216	1.168	-0.231	1.033	-0.17	1.243	-0.327	0.992	0.741	1.12	1.411	1.205	0.681	1.483	1.512	-0.634	0.985	0.995	0.635	1.128	0.982	1.652	0.89	-0.234	0.85	0.497	0.497
221	-0.164	0.087	-0.581	-0.173	-0.398	0.052	0.105	-0.071	-0.073	0.233	-0.448	-0.183	0.024	0.069	-0.471	-0.184	0.573	-0.38	0.486	0.226	-0.355	0.057	-0.343	-0.022	-0.369	0.89	-0.263	-0.126	-0.256	0.544	0.317	-0.671	-0.272	0.281	-0.127	-0.124	0.119	-0.249	-0.269	-0.183	-0.193	0.213
222	0.991	-0.402	-0.266	-0.422	-0.283	0.049	-0.055	0.28	-0.211	-0.971	-0.033	-0.144	0.903	0.146	-0.553	0.301	0.042	-0.163	-0.222	-0.228	1.063	-0.095	0.509	0.956	0.789	0.453	-0.201	-0.358	-0.478	-0.014	-0.392	-0.403	-0.016	0.176	1.128	0.33	0.913	1.195	0.412	1.184	-0.017	0.213
223	-0.057	-0.075	0.264	-0.813	0.14	-0.288	-1.285	-1.105	-0.956	-1.216	0.416	0.716	1.269	0.787	-0.112	1.386	-0.047	-0.247	-0.499	1.245	1.063	-0.193	0.679	0.505	0.232	-0.482	0.96	0.463	0.488	1.331	-1.058	0.741	-0.272	0.918	1.128	0.828	1.652	1.07	1.279	1.184	0.098	0.74
224	0.371	-0.789	-1.294	-0.829	0.605	0.161	-0.616	0.266	-0.628	0.109	-0.081	-0.108	-0.415	-0.194	0.015	-0.486	-0.891	0.316	-0.823	-0.077	-0.196	-0.416	0.829	-0.936	0.127	-0.284	0.765	0.052	0.804	-1.845	-0.188	1.071	-0.511	-0.103	0.594	-0.128	1.178	0.954	-0.295	0.236	0.246	-0.703
225	-1.076	0.527	0.178	-0.189	0.914	-1.64	0.183	-0.848	-0.062	0.421	-0.021	0.6	-0.536	-0.171	0.509	0.098	-1.097	1.388	-0.223	0.329	-1.3	-0.327	-0.832	-1.11	-1.23	-1.184	1.577	1.128	1.398	-1.286	1.132	0.887	0.755	-0.191	-0.232	-0.667	0.4	0.32	-0.661	0.439	-0.437	-1.868
226	0.991	-0.305	-0.173	0.164	0.499	1.398	0.105	0.28	1.26	-0.09	-0.186	-0.324	1.269	-0.291	0.766	1.07	0.351	-0.229	-0.296	-0.189	0.927	0.258	0.65	-0.105	-0.344	-0.069	-0.187	-0.212	-0.523	-0.485	0.089	0.372	0.761	-0.01	1.128	0.718	-0.4	0.865	0.934	-0.135	1.51	0.261
227	0.991	0.299	-0.595	-0.23	0.381	0.234	0.086	-0.893	1.282	-0.377	0.12	1.567	1.269	0.632	-1.397	-0.567	0.673	0.972	-0.734	1.554	0.506	0.197	-1.126	0.3	-0.457	-1.374	0.886	0.688	0.921	-0.874	0.184	-0.005	0.226	0.705	0.735	0.892	1.652	1.173	1.279	0.85	-1.238	1.277
228	0.991	0.245	-0.138	-1.017	-0.448	-1.71	-0.516	0.266	-0.635	-1.326	-0.722	-0.362	0.394	0.229	0.216	-0.066	-0.176	-0.505	0.206	-0.139	0.2	0.333	0.714	0.184	0.496	0.275	0.323	-0.556	-0.623	0.675	-1.09	-0.198	-0.706	-0.204	1.128	0.023	0.303	1.47	0.621	1.184	-1.176	-0.703
229	-0.996	-0.334	-0.976	-0.071	-0.388	-0.253	-0.171	0.127	-0.094	0.233	-0.304	-0.027	0.662	0.076	-0.712	0.454	0.247	0.463	-0.782	0.81	0.673	-0.549	-1.214	-1.105	-1.004	-0.393	-0.201	-0.173	0.296	0.43	-0.165	0.582	-0.016	0.035	-1.091	-0.187	-1.023	-0.927	0.123	0.278	-0.286	0.397
230	0.991	-0.789	-0.755	-0.164	-0.261	0.576	-1.285	0.694	-0.708	-0.933	-0.032	-0.034	1.049	0.291	-0.398	0.315	-0.708	0.46	-0.639	0.54	0.119	-0.676	-0.673	-0.73	-0.692	-0.9	-0.286	0.992	1.395	-0.706	0.422	0.964	-1.178	0.436	1.128	0.895	0.029	1.47	1.079	1.184	0.353	1.277
231	-0.372	-0.351	-0.329	-0.235	0.379	-0.944	0.104	-0.814	-1.099	0.947	0.555	-0.132	-0.755	-0.291	0.188	-0.249	-0.276	0.034	0.24	0.71	-0.349	-0.589	0.966	-0.72	-0.689	0.492	1.021	0.66	0.165	-1.159	0.331	1.511	0.319	-0.316	0.211	-0.835	-0.421	-0.522	-0.371	0.476	0.329	-0.874
232	0.246	-0.266	-0.699	0.006	-0.003	0.081	-0.857	0.266	0.033	0.179	-0.148	-0.027	0.526	0.335	-0.824	-0.238	-0.146	-0.64	-0.43	-0.756	0.094	0.307	0.353	0.948	0.641	-0.284	-0.429	-0.006	0.505	-0.365	0.215	0.12	-0.111	0.016	-0.426	0.838	0.251	0.048	0.353	-0.297	-0.703	1.016
233	-0.164	-0.095	0.443	0.223	0.061	-0.357	0.419	0.072	-0.003	0.072	0.352	0.074	-0.421	0.187	0.647	0.125	-0.5	-0.008	0.187	-0.454	0.399	0.026	0.264	0.058	0.132	-0.284	-0.043	-0.358	-0.059	0.73	-0.126	0.12	0.067	0.139	-0.757	0.229	0.857	0.382	0.636	0.236	0.571	0.044
234	0.28	-0.231	0.07	0.671	-0.16	0.419	0.524	-0.061	0.795	-0.706	-0.291	1.136	0.903	0.632	-0.031	1.326	0.037	0.429	-1.118	1.078	0.188	-0.053	-1.078	0.147	-0.23	-0.393	-0.619	-0.358	-0.051	-0.44	-0.274	0.102	0.31	-1.075	0.278	-0.31	1.082	-0.18	-0.312	0.476	-0.811	-0.552
235	0.754	0.087	0.2	0.316	-0.177	0.776	0.204	-0.057	-0.027	0.056	0.059	0.556	0.19	0.342	-0.095	0.39	-0.105	-0.359	-0.339	-0.242	-0.058	-0.053	0.81	-0.397	-0.127	-0.712	0.078	0.498	-0.082	0.067	-0.126	-0.583	0.31	-0.431	0.042	0.379	0.105	-0.85	-0.583	-0.413	0.129	1.016
236	0.451	-0.491	-1.018	0.18	0.068	0.567	0.403	0.282	-0.906	0.109	0.293	-0.688	-0.06	-0.281	0.315	-0.183	-0.469	-1.15	0.665	-0.648	1.243	-0.025	0.731	0.785	0.789	1.096	-0.28	-0.646	-0.821	0.722	-0.355	-0.311	0.39	0.143	0.594	0.433	-1.074	0.688	0.017	-0.19	1.027	-0.533
237	-0.311	0.604	0.801	-0.153	-0.56	-1.075	0.482	0.092	0.558	0.851	0.405	-1.056	-0.559	0.076	0.386	-0.694	-0.06	-0.07	0.556	0.135	-0.056	0.488	0.355	0.239	0.119	-0.902	0.161	0.2	0.175	0.349	0.44	-1.356	-0.354	0.276	0.459	0.257	-0.3	-0.234	0	-0.487	-0.538	-0.221
238	-0.041	0.329	-0.099	-0.001	-0.056	-0.201	0.151	-0.102	-0.257	1.073	0.354	-0.711	-0.756	-0.417	-0.117	-0.163	-0.08	-0.62	1	-0.227	-0.432	0.555	1.196	0.127	0.789	0.453	0.672	0.377	-0.187	0.027	0.61	-0.131	-0.016	0.249	0.058	0.229	0.71	0.704	-0.654	-0.318	0.607	0.381
239	-0.041	0.087	0.631	0.422	0.56	0.451	0.419	-0.294	0.651	0.842	-0.261	1.567	0.35	0.386	-0.199	1.326	0.514	-0.85	-1.297	0.28	-0.139	0.596	1.443	-0.835	-0.246	-0.49	-0.502	0.339	1.232	-0.138	0.46	0.71	0.853	-0.336	-1.097	0.185	0.85	0.1	0.743	-0.139	0.966	1.016
240	0.371	-0.789	-1.746	0.15	-1.324	0.139	-1.285	-0.211	-0.931	0.056	-0.651	0.247	0.156	0.588	0.712	-0.222	-0.228	1.495	-1.542	1.338	-0.802	0.038	-1.609	-2.027	-0.89	-0.393	-0.619	-0.093	0.383	0.495	-0.39	-0.836	-0.807	-0.45	0.459	0.628	0.055	1.042	1.279	0.476	-0.817	0.497
241	0.991	-0.937	-0.496	0.948	0.014	0.784	-0.62	0.01	0.818	-0.178	0.015	0.514	0.204	-0.022	1.015	0.491	-0.408	-0.487	-0.965	-1.52	0.491	-0.568	0.165	-1.203	0.26	-0.064	1.002	0.673	-0.051	-0.703	-0.356	1.073	0.461	-0.801	0.421	-0.023	-1.091	0.204	-0.448	-0.497	1.591	-1.056
242	0.991	-0.688	-0.477	0.688	-0.094	0.491	-0.856	0.517	-1.854	-0.647	-1.088	1.567	0.423	0.335	-0.846	0.409	0.48	0.551	-1.542	-0.804	0.306	-0.915	-1.158	0.896	-0.218	-0.393	-1.338	-0.536	0.464	-0.761	-0.182	0.61	0.853	-0.754	0.365	0.369	0.402	-0.177	-0.692	0.476	-0.329	0.213
243	0.722	-0.428	-0.451	0.213	0.056	-0.149	0.025	0.821	-1.672	-0.046	-0.285	0.182	-0.701	-0.098	0.528	-0.096	0.198	0.44	-0.101	-0.18	0.306	-0.688	-0.052	-0.176	-0.214	-0.393	-0.018	-0.312	-0.007	-0.205	-0.257	0.362	0.549	-0.367	-0.228	-0.128	-1.238	0.119	-0.418	-0.88	0.237	-0.421
244	-0.131	-0.166	-0.099	-0.091	0.162	0.906	-0.171	-0.293	-0.219	-0.101	0.321	-0.144	0.092	-0.141	0.442	1.326	0.138	-0.694	0.392	-0.325	0.399	-0.025	0.541	-0.346	0.517	0.4	-0.429	-0.616	-0.077	-0.218	-0.271	-0.014	-0.016	0.374	0.808	-0.124	0.25	0.747	-0.003	0.5	0.789	0.213
245	-1.056	0.971	1.114	-0.067	0.166	-1.085	0.411	-0.819	0.756	0.27	0.578	0.182	-0.558	-0.299	0.594	-0.531	-0.37	0.594	-0.111	0.142	-1.831	0.8	-0.882	0.077	-1.023	-0.999	1.228	1.015	0.746	-0.093	0.445	-0.389	-0.202	0.105	-1.795	0.248	0.16	-1.276	-0.203	-0.807	-0.775	0.651
246	-0.164	0.087	0.336	0.142	-0.177	0.142	-0.037	0.133	0.01	0.836	-0.207	-0.082	-0.178	0.076	0.067	-0.002	0.054	0.367	-0.218	0.087	-0.087	-0.068	-0.334	-0.205	-0.574	-0.069	-0.018	0.487	0.464	-0.425	0.612	-0.181	0.31	-0.016	-0.08	-0.31	0.015	-0.293	0.1	-0.666	-0.017	0.044
247	-0.041	-0.402	0.194	-0.154	-0.3	-0.149	0.157	-0.209	-0.798	-0.034	-0.142	0.246	0.024	-0.087	0.481	0.973	-0.302	-0.148	-0.128	0.76	-0.393	0.078	-0.032	-0.557	0.127	-1.184	-0.365	0.398	0.35	0.232	0.407	-0.475	-0.272	-0.347	-0.966	-0.173	-0.194	-0.068	0.215	-0.183	-1.305	-0.385
248	0.754	-0.464	-0.883	0.729	0.184	-0.509	-0.616	0.361	-0.528	0.072	0.793	-0.61	-0.755	0.047	1.053	0.088	0.034	0.121	1.079	0.029	-0.112	-0.246	-0.041	-0.358	0.499	-0.49	0.732	0.17	1.417	0.806	0.831	1.63	0.945	0.151	0.316	0.802	1.016	-0.94	-0.374	-0.125	0.158	1.277
249	0.151	-0.231	0.258	0.604	0.267	0.732	0.291	0.387	0.047	0.204	0.9	0.247	0.19	0.094	0.75	-0.065	0.042	-0.38	-0.22	0.506	1.243	0.05	1.253	0.293	0.782	-0.49	0.45	0.185	0.957	-0.555	0.037	0.693	0.628	0.155	0.808	-0.125	0.454	-0.177	0.274	0.439	-0.063	0.837
250	-0.766	0.812	-0.176	0.062	0.778	-0.509	1.068	0.021	-1.099	1.673	0.579	-0.473	-1.31	-0.406	1.469	-0.935	-0.148	0.765	0.681	-0.396	-1.457	-0.574	-0.092	-0.776	-0.358	-1.184	0.698	1.304	0.744	-0.72	0.918	1.364	1.176	0.037	-1.229	-0.934	-0.298	0.637	-0.208	-0.922	-0.857	-1.283
251	0.991	-0.937	-0.565	-0.081	0.086	0.972	-0.654	0.997	-0.319	0.864	0.343	0.927	0.299	0.579	0.471	1.326	-0.708	-1.341	-0.965	-1.96	0.616	0.066	1.808	1.07	0.949	0.987	-1.431	-1.173	0.797	0.632	-0.468	-0.017	0.306	-0.012	0.053	1.034	-0.232	0.31	1.279	1.184	1.591	-0.859
252	0.469	-0.041	-0.477	0.406	-0.21	0.732	0.105	-0.217	-0.133	-0.101	-0.35	0.214	0.083	-0.158	-0.487	0.564	-0.024	0.2	-0.06	0.226	-0.583	-0.084	-0.236	-1.395	0.012	0.145	-0.071	0.026	0.383	-0.323	-0.071	0.091	0.31	-0.106	-0.987	0.192	-0.189	-0.506	-0.583	-0.459	0.511	-0.221
253	-0.164	-0.001	-0.282	-0.156	-0.16	-0.291	0.017	-0.176	-0.257	0.382	0.169	-0.362	-0.125	-0.237	0.265	0.373	-0.307	0.379	-0.172	0.029	-0.349	-0.513	-0.479	0.567	-0.343	-0.713	0.507	0.02	0.232	-1.159	0.316	0.393	0.067	-0.692	-0.355	-0.305	0.387	0.598	-0.765	-0.679	0.365	-0.552
254	0.722	-0.112	-0.202	0.052	-0.584	1.086	-0.579	0.203	-0.132	-0.205	-0.346	0.556	0.19	0.297	0.115	0.068	0.656	-0.535	0.184	-0.828	0.399	-0.438	0.304	-0.262	1.3	0.89	-0.816	-0.591	-0.841	0.722	-0.253	-1.263	-0.967	-0.087	0.633	0.449	0.145	0.318	0.123	0.541	0.353	0.213
255	-0.164	-0.378	0.194	0.231	-0.168	0.505	-0.294	-0.057	-0.094	-0.101	-0.221	0.206	0.024	0.069	-0.199	-0.369	0.247	-0.107	-0.264	-0.429	0.399	0.008	0.512	0.319	0.239	0.343	-0.01	-0.601	-0.118	0.232	-0.253	-0.085	-0.241	0.366	-0.296	0.229	0.16	-0.23	-0.003	-0.308	0.571	0.213
256	0.022	-0.58	0.126	0.64	0.281	0.359	0.196	0.166	-0.219	0.149	0.478	1.136	0.237	0.542	0.481	0.705	-0.172	0.429	0.18	-0.346	-0.247	0.08	0.595	-0.412	0.369	-0.49	0.494	0.339	0.838	-0.292	0.331	1.246	0.628	0.035	0.808	-0.124	-0.148	-0.306	0.46	-0.318	0.052	-0.356
257	-0.311	0.145	1.226	-0.512	-0.678	0.757	0.444	-0.62	-0.173	0.853	-0.563	-0.757	-1.406	-0.139	-0.58	-1.172	-0.433	1.106	-0.313	0.902	-1.353	0.307	-0.347	0.567	-1.737	-1.274	-0.966	0.604	-0.265	-0.122	0.122	-1.072	0.067	0.157	-1.474	0.548	1.273	0.214	0.636	0.06	0.529	1.277
258	0.542	-0.132	-0.003	-0.096	1.311	0.788	0.525	0.148	1.38	-0.614	0.818	1.567	0.903	0.362	-0.686	0.173	0.61	-1.079	-0.487	-1.156	0.769	0.573	1.385	0.227	0.797	1.411	0.68	-0.314	1.103	-1.062	-0.57	1.937	-0.095	0.225	-1.238	0.357	-0.377	-0.127	0.892	0.701	1.351	0.213
259	0.617	-0.491	-0.004	0.337	0.475	0.626	-0.403	0.567	-0.472	0.751	0.582	0.415	0.306	0.342	-0.687	0.554	0.25	0.121	0.392	-0.653	-0.579	-0.095	0.172	0.956	0.234	0.145	0.494	0.23	1.271	-0.407	0.101	-0.171	0.549	-0.002	0.459	0.59	0.008	-0.177	-0.106	-0.403	0.306	-0.221
260	-0.367	0.727	0.672	-0.337	0.577	-1.022	0.535	-0.847	1.251	0.246	0.654	0.392	-0.366	-0.346	0.75	-0.436	0.002	0.175	0.271	1.057	-0.767	0.388	-0.337	0.896	-1.005	-0.999	1.013	0.92	0.442	-0.813	0.055	0.808	0.388	0.869	0.046	-0.072	0.902	0.987	0.314	-0.308	-0.332	0.825
261	-0.082	-0.464	-0.642	-0.244	-0.108	0.234	-0.189	-0.138	-1.22	-0.105	-0.19	-0.144	-0.216	-0.252	-0.96	-0.398	-0.06	0.223	-0.404	0.328	0.927	-0.984	-0.463	0.04	0.132	0.343	-0.575	0.052	-0.879	-0.761	-0.148	0.372	-0.706	-0.114	0.808	-0.485	1.104	1.075	-0.583	0.759	0.589	-0.385
262	-0.267	1.186	0.81	0.069	-0.129	0.27	0.972	-0.419	0.844	0.79	0.376	-1.009	-1.429	-0.498	0.793	-0.577	-0.878	0.499	1.255	1.071	-1.842	-0.186	-0.571	-0.54	0.177	-1.463	-0.118	1.772	0.974	0.472	1.173	-0.315	-0.016	0.085	0.174	-0.973	-1.221	-1.677	0.623	-0.17	-1.162	0.191
263	-0.164	0.487	0.339	-0.324	0.553	0.59	0.104	0.664	0.624	1.072	0.888	0.211	-0.217	0.52	1.838	0.466	-0.387	-0.069	0.474	-0.242	-0.29	0.116	1.385	0.455	0.119	0.145	1.138	0.826	0.596	-0.078	0.838	0.051	0.238	-0.118	0.633	-0.042	-0.049	0.287	1.079	0.05	1.351	-0.385
264	0.469	-0.789	-0.929	0.06	0.005	-0.201	-0.268	0.607	-0.683	-0.839	-0.438	-0.331	0.423	-0.098	-0.438	0.032	0.071	0.367	-0.832	-0.028	-0.805	-0.954	-0.632	-0.873	-0.681	0.033	-0.845	0.355	0.656	-0.19	-0.408	0.278	0.146	-0.748	-1	-0.351	0.145	0.594	-0.789	-1.224	-0.61	-0.706
265	0.554	-0.06	0.258	-0.243	-0.012	-0.114	-0.902	0.11	0.624	0.14	-0.2	-0.324	0.198	-0.098	-0.23	-0.116	-0.192	0.108	-1.467	0.252	0.284	0.198	0.25	-0.012	0.002	-0.49	-0.785	-0.146	-0.376	-0.153	-0.07	0.035	-0.111	-0.33	0.521	-0.005	1.167	0.858	-0.229	1.184	0.042	0.213
266	0.991	-0.511	-0.152	0.378	1.008	0.751	0.113	0.607	0.038	0.254	0.652	0.072	-0.069	-0.209	0.909	0.738	-0.685	-0.156	0.047	0.183	-0.201	0.437	0.601	1.099	0.38	-0.49	0.571	1.015	1.494	0.024	0.874	1.281	0.609	0.451	0.808	0.306	1.435	1.263	0.389	1.184	1.284	0.397
267	-0.719	0.192	-0.173	0.305	0.707	0.324	0.207	-0.819	-0.461	0.325	0.427	0.25	-0.773	-0.335	-0.712	-0.088	-0.685	0.086	-0.361	-0.624	-0.64	-0.415	0.73	-0.873	-0.585	-1.374	0.246	-0.567	0.643	-1.095	0.022	0.185	-0.272	-0.475	-0.59	-0.667	0.454	-0.596	0.673	-1.711	0.175	-0.874
268	-0.996	-0.063	0.194	0.224	0.281	-0.325	0.375	0.35	-0.027	-0.787	-0.083	-0.512	0.598	-0.417	0.386	-0.249	-0.176	-0.539	0.147	-0.828	0.254	0.258	1.081	-0.638	-0.343	0.778	0.292	-0.431	0.165	0.268	-0.161	0.372	0.146	-0.33	0.316	-0.667	-0.135	-0.23	-0.583	-1.13	-0.157	-0.703
269	-0.396	0.761	0.714	0.173	0.914	-0.001	0.62	-0.293	0.563	0.965	0.184	-0.283	-0.125	-0.291	1.68	0.834	-0.675	-0.118	-0.22	-0.286	-0.112	0.495	0.599	0.04	-0.003	0.033	1.03	0.339	0.165	-1.009	0.298	0.785	0.693	-0.71	-0.355	-0.404	-0.303	0.368	0.323	-0.318	0.607	-0.703
270	-0.147	0.246	-1.157	0.441	0.499	0.567	-0.923	0.567	-1.086	-1.046	-0.267	0.595	1.269	0.123	-1.178	-0.548	0.111	-0.107	-0.092	0.135	0.674	0.062	1.387	1.07	0.15	1.411	0.018	-0.825	-0.821	-0.118	-0.556	0.669	0.516	0.157	1.128	0.172	1.303	-0.462	0.412	0.759	0.589	0.551
271	0.246	-0.402	-0.34	0.097	0.154	0.567	-0.124	-0.209	-0.073	-0.971	0.111	0.383	0.742	0.335	0.656	-0.144	-0.056	-0.998	-1.085	-0.53	0.722	0.234	0.73	-0.135	0.815	0.453	-0.263	-0.358	-0.019	0.008	-0.238	0.523	-0.111	-0.221	0.633	0.211	-0.603	0.865	0.017	-0.308	0.607	0.213
272	-0.594	-0.486	-0.642	-0.312	-0.791	-0.149	-0.336	0.021	-1.099	-0.706	-0.218	0.386	-0.216	0.362	-0.334	-0.641	-0.06	0.057	-0.464	-0.02	0.332	-0.663	-0.445	-0.66	-0.474	0.033	-0.444	-0.404	-0.265	-0.942	-0.487	-0.697	0.388	-0.352	0.005	-0.355	-0.205	0.342	-0.037	-0.168	-0.701	-0.269
273	0.066	0.308	-0.074	0.108	0.206	0.524	-0.124	0.361	0.508	0.113	0.008	-0.139	0.526	-0.08	0.863	1.326	0.818	0.124	-0.339	-0.624	0.231	0.346	0.06	-1.219	-0.554	1.027	-0.109	0.498	0.745	0.979	-0.166	0.207	0.549	-0.316	-0.355	0.471	0.574	-1.009	-0.229	-0.297	0.522	0.213
274	-0.485	-0.687	-1.444	-0.476	0.01	-0.156	0.509	-0.233	-1.647	1.884	0.384	-0.388	-0.42	-0.34	-0.361	-0.503	-0.985	0.5	-0.548	1.444	-1.441	-0.233	0.012	-1.145	-1.219	-0.157	-0.358	0.977	0.661	-0.835	0.867	1.376	-0.186	-0.486	-1.319	-1.295	-1.298	-1.529	-0.752	-0.994	-0.656	-0.113
275	0.722	0.072	-0.173	0.767	0.588	1.051	0.229	-0.055	0.412	1.014	0.212	-0.082	-0.325	-0.194	-1.178	-0.537	0.282	0.785	-0.631	0.329	0.549	-0.168	-0.353	-0.788	-0.114	-1.566	0.259	0.158	0.039	-0.394	0.52	1.247	0.846	-1.049	0.16	-0.356	-0.293	-0.908	0.726	0.85	0.208	0.213
276	-0.252	-0.038	0.709	0.318	0.004	-0.527	0.404	0.387	0.681	-0.792	-0.242	0.22	1.269	0.031	-0.209	0.201	-0.23	-0.018	0.142	-0.166	0.373	-0.013	0.093	-0.104	0.002	0.448	1.052	0.978	-0.084	-0.924	0.014	-0.059	1.319	0.526	-0.101	0.6	-0.206	-1.172	-0.247	-0.187	0.08	0.058
277	0.754	-0.368	-0.038	-0.743	0.488	-0.563	-0.731	-0.102	0.547	-1.326	-0.651	0.214	0.423	0.105	-0.601	-0.281	0.03	-0.3	-1.022	-1.722	0.847	-0.331	-0.127	0.521	0.946	-0.069	-0.486	-1.173	-1.114	-0.497	-0.765	-0.181	-0.669	0.747	0.735	0.85	-1.436	-0.072	0.243	1.184	1.06	0.044
278	0.405	0.27	-0.004	-0.092	-0.444	-0.357	-0.403	0.024	-0.027	0.505	-0.956	0.362	-0.434	0.367	-0.44	0.215	0.313	0.316	-0.427	0.545	0.209	-0.176	-1.291	-0.348	0.002	0.453	0.189	-0.1	-0.304	-0.337	-0.653	-0.487	-0.967	0.575	-0.447	0.541	-0.108	-0.292	-0.255	0.191	-0.329	0.381
279	-0.978	-0.687	-1.402	-0.709	-0.906	-1.793	-0.413	-0.319	-1.817	-1.01	-1.086	-0.113	0.046	0.003	-1.148	-0.756	0.176	1.087	-1.542	1.388	-0.315	-1.295	-1.691	0.67	-1.261	0.581	-0.748	-0.682	-1.75	0.943	-0.817	-0.384	-1.178	-0.262	-1.784	-0.428	0.493	-0.013	-0.148	-0.331	-1.027	0.551
280	-1.006	-0.156	-1.057	-0.42	-0.121	-0.233	0.867	-0.568	-1.612	0.921	0.305	-1.534	-0.938	-1.14	0.275	-0.63	-0.551	0.216	1.105	-1.003	-0.405	-0.383	-0.326	-0.751	0.239	0.598	-0.375	-0.289	0.015	-1.094	0.203	0.13	-0.449	-0.886	-0.051	-0.342	-0.964	-1.229	-0.953	-1.681	-0.973	-0.887
281	-0.315	0.747	0.274	0.142	0.281	-0.061	0.006	-0.255	-0.103	2.051	-0.033	-0.362	-0.841	-0.019	0.428	-0.174	0.37	-0.345	0.105	-0.369	-0.196	-0.335	0.591	-0.595	-0.245	0.343	0.945	0.666	0.165	-0.323	0.552	0.535	0.319	-0.467	-1.563	-0.662	-0.283	-0.223	-0.583	-0.605	-0.408	-0.703
282	-0.164	-0.535	-0.429	-0.189	-0.361	-0.427	-0.189	-0.655	-0.163	0.064	-0.573	0.556	0.024	0.134	-0.854	0.131	0.075	-0.071	0.334	0.943	-0.329	0.237	-0.683	-0.746	-0.245	0.275	-0.851	-0.358	-1.556	0.507	-0.834	-0.63	-1.062	0.043	-0.41	0.267	-1.836	-0.487	-0.057	0.088	0.3	0.213
283	-0.709	0.747	0.03	0.06	0.256	-0.944	0.465	0.11	-0.145	1.189	0.048	-0.512	-0.841	-0.091	0.216	-0.249	-0.085	0.11	0.206	-0.673	-0.996	0.157	-0.001	-0.429	0.123	0.492	0.327	0.5	0.169	-0.336	0.505	0.114	-0.272	-0.33	-0.518	-1.004	-0.108	-0.143	-0.051	-0.567	-0.063	-1.17
284	-0.628	0.541	0.103	-0.337	0.069	-0.594	0.46	-0.542	-0.164	-0.22	0.348	-1.078	0.3	-0.364	0.119	0.176	-0.388	0.447	1.049	-0.406	-0.495	-0.147	-0.092	-0.295	0.132	-0.157	-0.018	-0.039	0.383	0.391	0.234	0.399	-0.095	0.118	0.157	-0.537	0.249	0.226	-0.003	0.029	-0.013	-0.703
285	0.754	0.123	0.841	0.18	1.004	0.273	-0.18	0.217	0.577	0.166	0.706	-0.105	0.665	-0.42	-1.178	-0.149	0.387	-0.841	0.867	-0.42	-0.559	1.074	0.847	0.956	1.3	0.453	1.277	-0.801	0.468	-0.595	-0.301	1.625	-0.354	0.429	0.174	0.286	1.167	1.47	1.079	0.439	1.284	1.277
286	-0.217	-0.238	-0.03	-0.106	0.802	1.019	0.529	-0.151	0.263	-0.384	1.041	1.062	1.269	0.078	0.241	1.024	0.433	-0.275	1.702	-0.169	1.243	0.616	0.478	0.635	1.281	0.155	0.695	-0.389	0.195	-0.428	-0.313	1.256	0.541	0.719	0.735	-0.166	-0.232	0.126	1.279	1.184	1.207	0.381
287	-0.267	-0.565	0.059	0.305	-0.226	0.505	0.297	0.127	-0.133	-0.767	0.125	0.035	-0.228	-0.129	0.386	-0.644	0.099	0.087	-0.507	-0.113	-0.139	-0.095	0.093	0.441	0.563	-0.393	-0.685	0.23	0.443	-0.336	0.007	0.143	-0.016	-0.33	0.594	-0.31	0.591	-0.249	-0.381	-0.34	0.412	-0.533
288	-0.009	0.652	0.693	-0.012	0.8	0.524	0.853	-0.102	0.663	0.869	0.038	-0.144	-0.421	0.426	0.552	-0.244	-0.359	0.108	-0.101	0.48	0.065	0.8	1.38	-0.099	0.502	0.778	0.507	-0.457	0.473	0.141	0.325	-0.035	0.755	1.023	0.808	0.578	1.43	1.007	0.961	0.759	1.51	0.551
289	-0.164	0.087	-0.162	0.068	0.018	0.505	0.104	-0.609	-0.219	0.099	0.014	0.386	0.024	0.023	0.011	0.179	0.197	-0.12	-0.128	-0.429	-0.245	0.198	-0.281	-0.557	0.239	0.453	-0.133	0.019	-0.307	0.507	0.122	-0.319	0.067	-0.184	-0.296	0.061	-0.815	-0.908	0.1	-0.984	-0.437	0.044
290	-0.321	0.381	0.375	0.052	-0.172	-0.048	0.223	-0.294	-0.66	-0.926	0.079	0.556	1.269	-0.076	0.319	0.384	0.372	-0.664	0.291	0.28	0.077	-0.226	-1.619	0.552	0.027	0.881	-0.816	-0.149	0.019	0.27	-0.885	-0.79	-0.326	0.497	-0.09	0.229	0.913	0.165	0.323	0.265	-0.944	0.397
291	0.151	-0.58	0.102	-0.353	-0.038	-0.408	-0.009	0.517	-0.163	-0.01	0.503	-0.411	-0.323	0.077	0.08	-0.787	0.077	0.431	-0.225	0.287	-0.13	-0.281	-0.532	-0.843	0.507	-0.489	-0.021	0.204	0.59	-0.122	0.391	-0.575	-0.967	0.516	-0.228	0.242	1.652	0.957	1.079	0.759	-0.125	0.551
292	-0.267	-0.228	0.306	0.15	0.707	-0.771	0.104	0.021	-0.963	1.017	0.296	-0.646	-0.637	0.069	-0.6	0.664	-0.486	0.317	-0.383	0.466	-0.914	-0.442	-0.231	-1.299	-0.561	-1.566	0.207	-0.006	0.902	0.714	0.484	0.897	0.137	-0.126	0.416	-0.48	-0.981	0.597	0.491	-0.183	0.175	-1.031
